time,open,high,low,close,Volume
2024-05-28T13:45:00Z,18872.25,18874.5,18839,18864.25,30743
2024-05-28T14:00:00Z,18864.5,18900.5,18842.5,18879.75,25584
2024-05-28T14:15:00Z,18880,18903,18872.25,18895.5,16088
2024-05-28T14:30:00Z,18895.75,18914.25,18877.75,18911.5,17142
2024-05-28T14:45:00Z,18911.75,18929.75,18908.25,18923.5,15957
2024-05-28T15:00:00Z,18924,18926,18899.25,18913.75,14275
2024-05-28T15:15:00Z,18913.5,18927.75,18904.5,18927.25,8576
2024-05-28T15:30:00Z,18927,18939.5,18915,18924.25,13891
2024-05-28T15:45:00Z,18924,18931,18919.5,18922.5,6147
2024-05-28T16:00:00Z,18922.5,18936,18911.75,18935,11393
2024-05-28T16:15:00Z,18934.75,18935.75,18909.75,18917,11714
2024-05-28T16:30:00Z,18916.75,18937.25,18910.25,18935.75,10089
2024-05-28T16:45:00Z,18935.75,18943.75,18919,18921.5,13274
2024-05-28T17:00:00Z,18921.5,18932.5,18900.75,18925.75,17968
2024-05-28T17:15:00Z,18926.25,18932,18915.5,18924.5,7767
2024-05-28T17:30:00Z,18924.5,18944.5,18916.25,18936,9238
2024-05-28T17:45:00Z,18936,18937,18891.25,18902.25,17111
2024-05-28T18:00:00Z,18902.25,18927.75,18893.25,18915.25,12292
2024-05-28T18:15:00Z,18915.75,18917,18875.75,18876.75,15404
2024-05-28T18:30:00Z,18877,18878,18819.5,18834.5,30277
2024-05-28T18:45:00Z,18835,18870.25,18822,18867.5,17549
2024-05-28T19:00:00Z,18867.25,18883.75,18862.5,18872.75,15725
2024-05-28T19:15:00Z,18872.25,18904.75,18862.5,18879.25,15650
2024-05-28T19:30:00Z,18879.5,18907.75,18877.5,18880.25,15941
2024-05-28T19:45:00Z,18880.5,18945.5,18873.75,18943,33236
2024-05-28T20:00:00Z,18943.5,18967.5,18942.75,18944,16591
2024-05-28T20:15:00Z,18944,18950.5,18942.75,18950.25,1783
2024-05-28T20:30:00Z,18950,18950,18943.75,18946.25,1022
2024-05-28T20:45:00Z,18946.25,18952.25,18944,18950.5,1075
2024-05-28T22:00:00Z,18949.5,18949.75,18936.75,18940,1463
2024-05-28T22:15:00Z,18940.25,18942,18937.5,18941,468
2024-05-28T22:30:00Z,18940.75,18941,18938.5,18939.5,255
2024-05-28T22:45:00Z,18939.5,18943,18939.5,18941.75,210
2024-05-28T23:00:00Z,18941.75,18942.25,18939.25,18939.5,287
2024-05-28T23:15:00Z,18939.5,18948,18938.5,18944.5,502
2024-05-28T23:30:00Z,18945,18947.75,18944.5,18945,333
2024-05-28T23:45:00Z,18945.25,18945.25,18926.5,18930,1161
2024-05-29T00:00:00Z,18930.25,18935,18919.75,18927,1312
2024-05-29T00:15:00Z,18927.75,18932,18922.5,18926.75,756
2024-05-29T00:30:00Z,18926.75,18928.25,18902.75,18908.75,1775
2024-05-29T00:45:00Z,18908.5,18915.25,18902.75,18908.75,954
2024-05-29T01:00:00Z,18909,18912.25,18906.75,18908.75,935
2024-05-29T01:15:00Z,18908.25,18918,18906.25,18913.75,874
2024-05-29T01:30:00Z,18914,18916.5,18902.5,18907,1209
2024-05-29T01:45:00Z,18906.25,18914.5,18905.5,18909.75,604
2024-05-29T02:00:00Z,18909.25,18912.75,18904.5,18912.25,527
2024-05-29T02:15:00Z,18912.25,18913.5,18908,18910.75,431
2024-05-29T02:30:00Z,18910.5,18912,18898,18900.25,978
2024-05-29T02:45:00Z,18900.25,18902.75,18891.25,18891.75,891
2024-05-29T03:00:00Z,18891.75,18893.5,18885.5,18889.25,1058
2024-05-29T03:15:00Z,18890,18890.25,18874.25,18878.5,2308
2024-05-29T03:30:00Z,18879,18883,18876.5,18882,692
2024-05-29T03:45:00Z,18882,18887.25,18880.5,18886.5,705
2024-05-29T04:00:00Z,18886.75,18888.5,18883.25,18886.25,684
2024-05-29T04:15:00Z,18886,18893.5,18886,18892.5,743
2024-05-29T04:30:00Z,18893,18895,18891,18893.75,472
2024-05-29T04:45:00Z,18893.5,18897.75,18889.25,18897.25,646
2024-05-29T05:00:00Z,18897.5,18900.5,18893.5,18895.75,959
2024-05-29T05:15:00Z,18896,18898,18881,18881,905
2024-05-29T05:30:00Z,18881.75,18882.25,18858.5,18870,2405
2024-05-29T05:45:00Z,18870.5,18874.5,18856.75,18859.25,1249
2024-05-29T06:00:00Z,18860.25,18870.25,18850.5,18863.25,1748
2024-05-29T06:15:00Z,18862.75,18868,18856.75,18866.75,1250
2024-05-29T06:30:00Z,18866.5,18876.25,18863.25,18865.5,1273
2024-05-29T06:45:00Z,18864.5,18874.5,18864.25,18869.5,901
2024-05-29T07:00:00Z,18869.5,18880.5,18856.25,18879.5,2346
2024-05-29T07:15:00Z,18879.25,18888.75,18867.25,18872.25,2257
2024-05-29T07:30:00Z,18872,18872,18846.5,18857,2922
2024-05-29T07:45:00Z,18857.5,18864,18845.25,18850.5,2005
2024-05-29T08:00:00Z,18851,18875.25,18825,18828.75,5182
2024-05-29T08:15:00Z,18829.25,18837.75,18817.5,18831,4264
2024-05-29T08:30:00Z,18831.5,18832,18809.25,18812.25,3622
2024-05-29T08:45:00Z,18811.25,18831.5,18802.25,18823.25,3058
2024-05-29T09:00:00Z,18823.5,18828,18806.5,18809.75,1988
2024-05-29T09:15:00Z,18809.75,18822,18797,18806,2434
2024-05-29T09:30:00Z,18806,18815.5,18799.25,18812,2147
2024-05-29T09:45:00Z,18810.75,18822.5,18808,18817,2331
2024-05-29T10:00:00Z,18816.5,18830.5,18815.75,18828.75,1981
2024-05-29T10:15:00Z,18828,18832.5,18821.25,18826.5,1288
2024-05-29T10:30:00Z,18826,18828.5,18812,18813.5,1512
2024-05-29T10:45:00Z,18813.25,18821,18807.25,18809.25,1565
2024-05-29T11:00:00Z,18809.5,18821.75,18802.75,18803.75,2329
2024-05-29T11:15:00Z,18804,18812.25,18795.25,18801.5,2353
2024-05-29T11:30:00Z,18801.5,18822.75,18799.75,18820.25,2172
2024-05-29T11:45:00Z,18819.75,18827.25,18812.75,18818,2051
2024-05-29T12:00:00Z,18818,18829.5,18806.5,18829.25,3382
2024-05-29T12:15:00Z,18829.25,18835.25,18809,18813,3490
2024-05-29T12:30:00Z,18813.5,18813.5,18772.75,18782.75,6916
2024-05-29T12:45:00Z,18782,18789,18775.75,18780.25,3549
2024-05-29T13:00:00Z,18780.5,18781.5,18765.5,18774.75,5283
2024-05-29T13:15:00Z,18774.75,18775.5,18755.25,18765.5,7138
2024-05-29T13:30:00Z,18765.25,18817.75,18761,18788,52065
2024-05-29T13:45:00Z,18787.5,18849.25,18781.75,18831.5,31231
2024-05-29T14:00:00Z,18831.25,18844.25,18810.5,18837.25,26044
2024-05-29T14:15:00Z,18837.5,18867.75,18815,18852,23274
2024-05-29T14:30:00Z,18852.5,18878,18852.25,18863.25,22897
2024-05-29T14:45:00Z,18862.75,18879.75,18848.75,18868,16245
2024-05-29T15:00:00Z,18867.75,18874.75,18826.75,18834.75,15949
2024-05-29T15:15:00Z,18835,18859.25,18822.75,18849.25,12929
2024-05-29T15:30:00Z,18849.25,18853.5,18828.25,18839.25,12216
2024-05-29T15:45:00Z,18839.5,18856.25,18826.5,18850.5,9683
2024-05-29T16:00:00Z,18851,18851,18821,18823.5,10209
2024-05-29T16:15:00Z,18823.5,18858.25,18821.5,18854.25,10120
2024-05-29T16:30:00Z,18853.75,18872.75,18847.5,18858.25,11001
2024-05-29T16:45:00Z,18858,18878,18856.5,18871.25,8399
2024-05-29T17:00:00Z,18871.5,18874.5,18836.25,18837.5,18938
2024-05-29T17:15:00Z,18838,18852.75,18833.25,18851.5,8148
2024-05-29T17:30:00Z,18851.75,18854.5,18816.5,18827.25,12037
2024-05-29T17:45:00Z,18827.5,18865,18824,18859.5,11650
2024-05-29T18:00:00Z,18859.25,18865.5,18848.25,18859.5,9667
2024-05-29T18:15:00Z,18859.25,18860.25,18837.25,18837.5,7889
2024-05-29T18:30:00Z,18837.5,18846.5,18820.75,18837,11382
2024-05-29T18:45:00Z,18836.75,18836.75,18814,18825.25,15612
2024-05-29T19:00:00Z,18825.25,18835.5,18816,18833.75,11268
2024-05-29T19:15:00Z,18834,18862.75,18829,18847.5,16413
2024-05-29T19:30:00Z,18847.25,18856.25,18833,18836.75,11023
2024-05-29T19:45:00Z,18836.75,18841,18785,18810.75,34838
2024-05-29T20:00:00Z,18811,18815.75,18788.5,18797,10496
2024-05-29T20:15:00Z,18797,18800.75,18763,18771,4050
2024-05-29T20:30:00Z,18771,18788.25,18768.5,18771.5,2951
2024-05-29T20:45:00Z,18771.5,18773.75,18740,18746.75,4653
2024-05-29T22:00:00Z,18753,18764.5,18741.25,18748.75,2359
2024-05-29T22:15:00Z,18748.5,18751.25,18740.5,18744.25,1024
2024-05-29T22:30:00Z,18743.75,18745.75,18723.25,18724.25,2050
2024-05-29T22:45:00Z,18724.75,18727.5,18720,18726.5,1097
2024-05-29T23:00:00Z,18726,18727,18714.5,18719,1218
2024-05-29T23:15:00Z,18718.25,18728.75,18708.25,18709.5,1787
2024-05-29T23:30:00Z,18708.75,18718.25,18705,18717.25,1542
2024-05-29T23:45:00Z,18716.75,18727,18716.75,18723.5,1299
2024-05-30T00:00:00Z,18723.5,18732,18717.75,18731,1867
2024-05-30T00:15:00Z,18730.75,18731.5,18724,18728,857
2024-05-30T00:30:00Z,18727.25,18727.25,18712,18714.75,1116
2024-05-30T00:45:00Z,18715,18718.5,18711.25,18714.25,770
2024-05-30T01:00:00Z,18714.75,18720.75,18711.25,18720.25,643
2024-05-30T01:15:00Z,18720.25,18722.25,18704.5,18710.75,1130
2024-05-30T01:30:00Z,18710.75,18721.5,18704.75,18715.75,1188
2024-05-30T01:45:00Z,18715.75,18720.5,18709.5,18713.25,771
2024-05-30T02:00:00Z,18713.5,18718.5,18706.25,18710.25,903
2024-05-30T02:15:00Z,18710.25,18711.75,18698.75,18705,1278
2024-05-30T02:30:00Z,18704.5,18707,18687.5,18691.75,1355
2024-05-30T02:45:00Z,18692,18695.5,18685,18692.25,1237
2024-05-30T03:00:00Z,18691.75,18692.75,18680.25,18686.75,1248
2024-05-30T03:15:00Z,18686,18689.5,18677.75,18682,1053
2024-05-30T03:30:00Z,18682.25,18686.5,18676.75,18685,930
2024-05-30T03:45:00Z,18684,18689.25,18684,18686,678
2024-05-30T04:00:00Z,18686.25,18686.75,18678.75,18683.25,705
2024-05-30T04:15:00Z,18683,18686.25,18678.5,18682.25,413
2024-05-30T04:30:00Z,18682.5,18686.25,18670,18674.5,981
2024-05-30T04:45:00Z,18673.75,18681,18669.75,18680.5,803
2024-05-30T05:00:00Z,18680,18680,18665.5,18667.25,1227
2024-05-30T05:15:00Z,18667.25,18671.25,18662.5,18667,855
2024-05-30T05:30:00Z,18667.75,18672,18660,18661,919
2024-05-30T05:45:00Z,18661.25,18675.75,18659,18674.25,1448
2024-05-30T06:00:00Z,18674.75,18677.75,18671,18673,1521
2024-05-30T06:15:00Z,18673.25,18680,18670.25,18674.5,1248
2024-05-30T06:30:00Z,18674.5,18674.75,18663,18665.25,1445
2024-05-30T06:45:00Z,18665.5,18667.25,18657.75,18660.75,1428
2024-05-30T07:00:00Z,18660,18686.25,18659,18682.75,3011
2024-05-30T07:15:00Z,18683.25,18695.75,18677,18694,3000
2024-05-30T07:30:00Z,18693.75,18701.75,18691,18701,2989
2024-05-30T07:45:00Z,18701,18703,18688.25,18698.25,1692
2024-05-30T08:00:00Z,18698.75,18711.5,18698,18705.75,2199
2024-05-30T08:15:00Z,18705.5,18717,18704.75,18710.75,1998
2024-05-30T08:30:00Z,18711,18730,18711,18729,2179
2024-05-30T08:45:00Z,18728.75,18738,18725.5,18735,2123
2024-05-30T09:00:00Z,18735.25,18738,18730.25,18734,1821
2024-05-30T09:15:00Z,18734,18738,18724.25,18726.25,1593
2024-05-30T09:30:00Z,18726.5,18730.25,18719.75,18723,1501
2024-05-30T09:45:00Z,18723.5,18735,18721.25,18730.5,1206
2024-05-30T10:00:00Z,18729.75,18732.5,18715.75,18716,1236
2024-05-30T10:15:00Z,18716.25,18730,18715,18726.5,1472
2024-05-30T10:30:00Z,18726,18751.75,18724.25,18750.25,3117
2024-05-30T10:45:00Z,18750.25,18758.5,18748.25,18755.25,2703
2024-05-30T11:00:00Z,18756,18756,18742,18742,1810
2024-05-30T11:15:00Z,18742.5,18754,18740.5,18751,1500
2024-05-30T11:30:00Z,18750.75,18756.5,18745.5,18754.25,1976
2024-05-30T11:45:00Z,18754,18761.25,18741.75,18745.75,2366
2024-05-30T12:00:00Z,18745,18754.25,18738.5,18753.25,2469
2024-05-30T12:15:00Z,18753.25,18760.5,18744.25,18748.5,2445
2024-05-30T12:30:00Z,18747.75,18784,18747.5,18781.5,9332
2024-05-30T12:45:00Z,18782,18787,18754.25,18765,5317
2024-05-30T13:00:00Z,18765.25,18766.25,18745.5,18748.75,4791
2024-05-30T13:15:00Z,18749.25,18773.25,18746,18765,6548
2024-05-30T13:30:00Z,18764.75,18769.5,18697,18735,50239
2024-05-30T13:45:00Z,18734.75,18754.25,18715.25,18739,19628
2024-05-30T14:00:00Z,18738.75,18752.75,18684.25,18707,33634
2024-05-30T14:15:00Z,18706.75,18734,18698.25,18718.75,19918
2024-05-30T14:30:00Z,18718.5,18724.25,18645.5,18663,32818
2024-05-30T14:45:00Z,18662.75,18682.75,18657,18658.5,17037
2024-05-30T15:00:00Z,18658.25,18662.5,18623.75,18639.5,19579
2024-05-30T15:15:00Z,18639,18677,18636.5,18674,14116
2024-05-30T15:30:00Z,18674.25,18698.5,18669.75,18683.75,16122
2024-05-30T15:45:00Z,18683.5,18691,18667.25,18669,10389
2024-05-30T16:00:00Z,18669,18699.75,18668.25,18689.75,12758
2024-05-30T16:15:00Z,18690,18706,18682.75,18686.5,11412
2024-05-30T16:30:00Z,18686,18705,18682,18689.75,9252
2024-05-30T16:45:00Z,18689.5,18703.5,18681.25,18696.5,9049
2024-05-30T17:00:00Z,18696.75,18725.5,18686.5,18719,13591
2024-05-30T17:15:00Z,18719.5,18721,18702.25,18717,8655
2024-05-30T17:30:00Z,18717,18729,18708,18719.25,8132
2024-05-30T17:45:00Z,18719.5,18724,18693.75,18702.75,9338
2024-05-30T18:00:00Z,18702.75,18705,18680.5,18680.75,9483
2024-05-30T18:15:00Z,18681,18689.5,18650.75,18674,16257
2024-05-30T18:30:00Z,18674.5,18689.25,18663.75,18668.5,9562
2024-05-30T18:45:00Z,18668.5,18675.5,18656.5,18670.25,9769
2024-05-30T19:00:00Z,18670.5,18675,18652.75,18664,9357
2024-05-30T19:15:00Z,18664,18672.25,18611.5,18635.25,27583
2024-05-30T19:30:00Z,18635.25,18645,18591.5,18604.75,25905
2024-05-30T19:45:00Z,18605,18638,18546.25,18604,49630
2024-05-30T20:00:00Z,18603.75,18609.75,18554.5,18562.5,16177
2024-05-30T20:15:00Z,18563,18593.75,18554.25,18593.75,3424
2024-05-30T20:30:00Z,18593.25,18597.5,18586,18591,1843
2024-05-30T20:45:00Z,18590.75,18597,18581.75,18596,1666
2024-05-30T22:00:00Z,18590.75,18592.5,18561,18568,2884
2024-05-30T22:15:00Z,18567,18570,18557.5,18563.25,1249
2024-05-30T22:30:00Z,18563.5,18577.75,18563.5,18575.75,742
2024-05-30T22:45:00Z,18575.25,18576,18568.25,18570,487
2024-05-30T23:00:00Z,18569.75,18576.5,18567.25,18572.75,457
2024-05-30T23:15:00Z,18572.75,18573.5,18563,18570.75,612
2024-05-30T23:30:00Z,18571.25,18578.75,18562.25,18564,1297
2024-05-30T23:45:00Z,18564.25,18566,18555,18558.75,1446
2024-05-31T00:00:00Z,18558.5,18568.5,18515,18526.5,3722
2024-05-31T00:15:00Z,18527,18527,18512.75,18517.25,2885
2024-05-31T00:30:00Z,18517.75,18523.5,18502.5,18509.25,1877
2024-05-31T00:45:00Z,18508.75,18524.75,18502.75,18524.75,1661
2024-05-31T01:00:00Z,18524.75,18551,18522.75,18542.75,2840
2024-05-31T01:15:00Z,18542.5,18544.25,18536.5,18540,980
2024-05-31T01:30:00Z,18539.5,18548.5,18536.5,18540.75,870
2024-05-31T01:45:00Z,18540.75,18557.75,18539,18555.25,1409
2024-05-31T02:00:00Z,18555.25,18560.5,18550,18553.75,1073
2024-05-31T02:15:00Z,18553.25,18561.75,18551.25,18553.5,766
2024-05-31T02:30:00Z,18554,18555.5,18544.25,18545,952
2024-05-31T02:45:00Z,18544.75,18545,18526.75,18526.75,1245
2024-05-31T03:00:00Z,18526.25,18536.75,18526.25,18533,809
2024-05-31T03:15:00Z,18532.75,18557.75,18529.75,18557.75,1441
2024-05-31T03:30:00Z,18557.5,18567.5,18555,18557,1287
2024-05-31T03:45:00Z,18557.5,18564.75,18555.5,18561.75,643
2024-05-31T04:00:00Z,18562,18563.5,18554.5,18555.25,520
2024-05-31T04:15:00Z,18556,18558,18552.5,18554.75,491
2024-05-31T04:30:00Z,18555.75,18556,18547.5,18550,549
2024-05-31T04:45:00Z,18550,18556,18547.25,18554,557
2024-05-31T05:00:00Z,18553.5,18564.75,18549,18564.75,956
2024-05-31T05:15:00Z,18564.25,18567.25,18551.5,18553.5,831
2024-05-31T05:30:00Z,18554.25,18558.5,18545.5,18555,957
2024-05-31T05:45:00Z,18555,18556.75,18536.25,18537.5,1015
2024-05-31T06:00:00Z,18537.25,18552.5,18535.5,18547.75,1294
2024-05-31T06:15:00Z,18547.25,18550,18537.75,18545.25,996
2024-05-31T06:30:00Z,18544.75,18552.5,18541.5,18547.25,908
2024-05-31T06:45:00Z,18547,18558,18546,18550,994
2024-05-31T07:00:00Z,18550,18557.25,18542.25,18553.5,1446
2024-05-31T07:15:00Z,18553.75,18553.75,18527,18531.25,2249
2024-05-31T07:30:00Z,18530.75,18535.25,18513.5,18528.25,2638
2024-05-31T07:45:00Z,18528.5,18530.5,18515.75,18524,1608
2024-05-31T08:00:00Z,18524.5,18559.25,18518,18555.75,3802
2024-05-31T08:15:00Z,18555.25,18572.25,18552,18569.25,2873
2024-05-31T08:30:00Z,18569.5,18572.75,18557.75,18561.25,1808
2024-05-31T08:45:00Z,18561.25,18561.75,18540.25,18544,1514
2024-05-31T09:00:00Z,18544.5,18544.5,18525.75,18533.25,2171
2024-05-31T09:15:00Z,18533,18543.25,18527.5,18542.5,1505
2024-05-31T09:30:00Z,18542,18549.5,18534,18534.75,1305
2024-05-31T09:45:00Z,18534.5,18545,18532.5,18540.25,1260
2024-05-31T10:00:00Z,18541.25,18549.75,18526.25,18530,1582
2024-05-31T10:15:00Z,18530.25,18532.25,18510.75,18517,2474
2024-05-31T10:30:00Z,18517.75,18532.25,18515.25,18528,1497
2024-05-31T10:45:00Z,18527.75,18529,18485,18521.5,4992
2024-05-31T11:00:00Z,18521.5,18536.25,18514.5,18535.75,2975
2024-05-31T11:15:00Z,18536,18539.5,18525.75,18537,2062
2024-05-31T11:30:00Z,18537.5,18555.75,18535.75,18546.25,2422
2024-05-31T11:45:00Z,18547,18566.25,18545.75,18561.75,2214
2024-05-31T12:00:00Z,18562.5,18571.5,18557,18562,2963
2024-05-31T12:15:00Z,18562.5,18582.25,18558.25,18572.25,3835
2024-05-31T12:30:00Z,18573,18665.25,18570,18658.5,19747
2024-05-31T12:45:00Z,18657.75,18668.25,18645.75,18647,8922
2024-05-31T13:00:00Z,18647,18656.5,18631.75,18645.75,7056
2024-05-31T13:15:00Z,18645.75,18646.75,18597.25,18602,11879
2024-05-31T13:30:00Z,18602,18631.5,18575.75,18618,39771
2024-05-31T13:45:00Z,18618.25,18621,18529,18544.25,36097
2024-05-31T14:00:00Z,18543.5,18548.75,18482.25,18489,32307
2024-05-31T14:15:00Z,18488,18497,18415,18421.25,44117
2024-05-31T14:30:00Z,18421,18421,18362.75,18370.25,41865
2024-05-31T14:45:00Z,18370.25,18404.25,18356,18386.75,27155
2024-05-31T15:00:00Z,18387,18388.25,18341.5,18352,25385
2024-05-31T15:15:00Z,18351.75,18360.5,18329.5,18337.25,17774
2024-05-31T15:30:00Z,18337,18343.75,18307,18316.75,21880
2024-05-31T15:45:00Z,18316.75,18333.75,18294.75,18300.75,18182
2024-05-31T16:00:00Z,18300.5,18314,18273,18277,21269
2024-05-31T16:15:00Z,18276.25,18281.25,18241.25,18261.75,23841
2024-05-31T16:30:00Z,18260.75,18296.75,18253.5,18290.25,19298
2024-05-31T16:45:00Z,18290,18297.25,18268.5,18293,12193
2024-05-31T17:00:00Z,18292.75,18326,18291.5,18323.25,15542
2024-05-31T17:15:00Z,18323.25,18363.5,18322.5,18357.5,18747
2024-05-31T17:30:00Z,18357.25,18367,18332.5,18344,14257
2024-05-31T17:45:00Z,18344,18361,18332.75,18341.25,12721
2024-05-31T18:00:00Z,18341.5,18345.5,18320.25,18328.75,11924
2024-05-31T18:15:00Z,18329.25,18343.25,18317.25,18319,8766
2024-05-31T18:30:00Z,18319.5,18364.25,18310.25,18362,13918
2024-05-31T18:45:00Z,18362.5,18366.5,18326.25,18352.5,14689
2024-05-31T19:00:00Z,18352.75,18396,18339,18393,23881
2024-05-31T19:15:00Z,18393,18428.75,18383,18410.25,20914
2024-05-31T19:30:00Z,18409.5,18487.25,18401.5,18480.5,28962
2024-05-31T19:45:00Z,18480.25,18601,18476,18598.5,71548
2024-05-31T20:00:00Z,18598.75,18627.25,18570.25,18580,28781
2024-05-31T20:15:00Z,18579.75,18596.75,18572,18583,4178
2024-05-31T20:30:00Z,18583,18588,18573.25,18587.25,2493
2024-05-31T20:45:00Z,18587,18587,18570.5,18570.75,2497
2024-06-02T22:00:00Z,18590.25,18598.5,18539.25,18558.75,4247
2024-06-02T22:15:00Z,18560,18586,18559.75,18573.25,1831
2024-06-02T22:30:00Z,18572.5,18575.75,18560,18566.5,1123
2024-06-02T22:45:00Z,18567,18573.75,18563.5,18567.5,566
2024-06-02T23:00:00Z,18567,18587.75,18562.75,18577,1249
2024-06-02T23:15:00Z,18577.5,18599,18574.25,18595.25,1116
2024-06-02T23:30:00Z,18595.25,18597.75,18582.75,18586,675
2024-06-02T23:45:00Z,18585.5,18598.25,18580.25,18592,1116
2024-06-03T00:00:00Z,18591.75,18633.75,18591,18630.25,3187
2024-06-03T00:15:00Z,18630.5,18645,18625,18643,2152
2024-06-03T00:30:00Z,18643.25,18644,18630.75,18632,1503
2024-06-03T00:45:00Z,18632.75,18638.5,18630.5,18632.75,950
2024-06-03T01:00:00Z,18633,18643,18622.5,18624,1269
2024-06-03T01:15:00Z,18624.25,18633.5,18617.25,18622.25,1317
2024-06-03T01:30:00Z,18623.25,18633.5,18616.75,18630,1296
2024-06-03T01:45:00Z,18631,18633.5,18625.5,18628,531
2024-06-03T02:00:00Z,18628.25,18644,18627.5,18644,1123
2024-06-03T02:15:00Z,18643.5,18646.75,18638.75,18643.25,849
2024-06-03T02:30:00Z,18643,18648.5,18637.25,18646,986
2024-06-03T02:45:00Z,18646.5,18647.25,18643.25,18644.75,454
2024-06-03T03:00:00Z,18645,18653.25,18641.75,18651.5,916
2024-06-03T03:15:00Z,18651.5,18653.5,18639.5,18639.75,828
2024-06-03T03:30:00Z,18640,18646,18636,18641.25,757
2024-06-03T03:45:00Z,18641.5,18645,18640,18642.25,334
2024-06-03T04:00:00Z,18641.75,18647.5,18641.5,18642.5,363
2024-06-03T04:15:00Z,18643.25,18648.5,18640.75,18647,441
2024-06-03T04:30:00Z,18647.25,18651,18646,18647.25,382
2024-06-03T04:45:00Z,18647.75,18651.75,18647.25,18647.75,315
2024-06-03T05:00:00Z,18647.75,18651.25,18642.5,18649,604
2024-06-03T05:15:00Z,18649.25,18657,18645.5,18645.5,876
2024-06-03T05:30:00Z,18646,18651,18643.5,18644.25,668
2024-06-03T05:45:00Z,18645,18650,18639.5,18647.25,808
2024-06-03T06:00:00Z,18647,18649.75,18631,18638.75,1687
2024-06-03T06:15:00Z,18638.5,18652.75,18636.5,18648.75,1734
2024-06-03T06:30:00Z,18648.75,18675.25,18648.75,18659.25,2667
2024-06-03T06:45:00Z,18659.5,18669.5,18659.25,18663.25,1142
2024-06-03T07:00:00Z,18663.5,18673,18653.5,18655.25,2753
2024-06-03T07:15:00Z,18655.25,18655.25,18631,18635.5,2825
2024-06-03T07:30:00Z,18636.25,18644.75,18622.75,18632.5,2588
2024-06-03T07:45:00Z,18633,18650.75,18627.25,18636.75,2504
2024-06-03T08:00:00Z,18637.25,18662.25,18624.5,18659.5,3584
2024-06-03T08:15:00Z,18659.25,18668.5,18650.25,18664,2290
2024-06-03T08:30:00Z,18663.75,18677,18651.75,18654.5,2480
2024-06-03T08:45:00Z,18655,18679,18652.75,18666.75,2368
2024-06-03T09:00:00Z,18667.25,18676,18657.5,18669.25,1680
2024-06-03T09:15:00Z,18669.25,18671.25,18658,18668,1197
2024-06-03T09:30:00Z,18667.75,18674.75,18659.5,18662.5,1164
2024-06-03T09:45:00Z,18662,18668.25,18650.25,18666.75,1509
2024-06-03T10:00:00Z,18667,18673.25,18663.25,18671.75,1194
2024-06-03T10:15:00Z,18672.25,18676.25,18668,18675.25,1249
2024-06-03T10:30:00Z,18675.5,18681,18667,18667.25,1352
2024-06-03T10:45:00Z,18667.5,18669,18657.75,18662,1716
2024-06-03T11:00:00Z,18662.75,18682.25,18659.75,18679.25,1954
2024-06-03T11:15:00Z,18678.25,18685.75,18659.25,18669.5,2439
2024-06-03T11:30:00Z,18669.75,18691.25,18668.5,18682.5,2775
2024-06-03T11:45:00Z,18683.5,18691.5,18678.75,18688,2165
2024-06-03T12:00:00Z,18688.25,18696,18683.5,18695.25,2508
2024-06-03T12:15:00Z,18695.5,18702.75,18691.5,18698.75,2912
2024-06-03T12:30:00Z,18699,18700,18675.75,18687.75,4197
2024-06-03T12:45:00Z,18687,18689.75,18680.25,18684.75,2582
2024-06-03T13:00:00Z,18684.75,18708.5,18684.25,18693,4475
2024-06-03T13:15:00Z,18693,18716.5,18690.75,18712.75,7387
2024-06-03T13:30:00Z,18712.75,18749.75,18698.5,18728.75,41283
2024-06-03T13:45:00Z,18729.25,18755.5,18652.25,18677,38229
2024-06-03T14:00:00Z,18681,18728.75,18645.5,18694.75,37719
2024-06-03T14:15:00Z,18694.75,18710,18674.5,18697.5,20738
2024-06-03T14:30:00Z,18697.75,18701.75,18646.5,18652.75,24335
2024-06-03T14:45:00Z,18652.75,18655,18571,18590,35886
2024-06-03T15:00:00Z,18590.5,18603.5,18564.25,18587.5,21715
2024-06-03T15:15:00Z,18587.75,18628.5,18581.5,18616.75,16549
2024-06-03T15:30:00Z,18616.5,18637.25,18597.75,18620,18260
2024-06-03T15:45:00Z,18620.5,18626,18592.75,18604,14820
2024-06-03T16:00:00Z,18604.5,18618.75,18516,18521.25,20816
2024-06-03T16:15:00Z,18521.25,18542,18488,18502.75,22800
2024-06-03T16:30:00Z,18503,18518.25,18473,18501,21444
2024-06-03T16:45:00Z,18501.5,18517,18467.75,18483.25,16571
2024-06-03T17:00:00Z,18483.25,18491.75,18435.75,18464.25,20543
2024-06-03T17:15:00Z,18464.5,18531.25,18461.5,18530.25,18721
2024-06-03T17:30:00Z,18530.25,18578.75,18527.75,18571.5,17858
2024-06-03T17:45:00Z,18571.75,18577.5,18542.5,18557.25,13430
2024-06-03T18:00:00Z,18557.25,18573,18526.5,18529,12399
2024-06-03T18:15:00Z,18528.75,18569.5,18527,18537.75,12018
2024-06-03T18:30:00Z,18537.75,18584.75,18536.5,18566.5,11993
2024-06-03T18:45:00Z,18564.75,18573.25,18540.5,18560.5,9610
2024-06-03T19:00:00Z,18560.75,18578.75,18552.75,18571.25,9908
2024-06-03T19:15:00Z,18571.5,18599.5,18564.5,18587.75,12758
2024-06-03T19:30:00Z,18588.25,18597.5,18564.25,18577.5,13522
